Date,Close
1979-11-09 16:00:00,101.51
1979-11-12 16:00:00,103.51
1979-11-13 16:00:00,102.94
1979-11-14 16:00:00,103.39
1979-11-15 16:00:00,104.13
1979-11-16 16:00:00,103.79
1979-11-19 16:00:00,104.23
1979-11-20 16:00:00,103.69
1979-11-21 16:00:00,103.89
1979-11-23 16:00:00,104.67
1979-11-26 16:00:00,106.8
1979-11-27 16:00:00,106.38
1979-11-28 16:00:00,106.77
1979-11-29 16:00:00,106.81
1979-11-30 16:00:00,106.16
1979-12-03 16:00:00,105.83
1979-12-04 16:00:00,106.79
1979-12-05 16:00:00,107.25
1979-12-06 16:00:00,108
1979-12-07 16:00:00,107.52
1979-12-10 16:00:00,107.67
1979-12-11 16:00:00,107.49
1979-12-12 16:00:00,107.52
1979-12-13 16:00:00,107.67
1979-12-14 16:00:00,108.92
1979-12-17 16:00:00,109.33
1979-12-18 16:00:00,108.3
1979-12-19 16:00:00,108.2
1979-12-20 16:00:00,108.26
1979-12-21 16:00:00,107.59
1979-12-24 16:00:00,107.66
1979-12-26 16:00:00,107.78
1979-12-27 16:00:00,107.96
1979-12-28 16:00:00,107.84
1979-12-31 16:00:00,107.94
1980-01-02 16:00:00,105.76
1980-01-03 16:00:00,105.22
1980-01-04 16:00:00,106.52
1980-01-07 16:00:00,106.81
1980-01-08 16:00:00,108.95
1980-01-09 16:00:00,109.05
1980-01-10 16:00:00,109.89
1980-01-11 16:00:00,109.92
1980-01-14 16:00:00,110.38
1980-01-15 16:00:00,111.14
1980-01-16 16:00:00,111.05
1980-01-17 16:00:00,110.7
1980-01-18 16:00:00,111.07
1980-01-21 16:00:00,112.1
1980-01-22 16:00:00,111.51
1980-01-23 16:00:00,113.44
1980-01-24 16:00:00,113.7
1980-01-25 16:00:00,113.61
1980-01-28 16:00:00,114.85
1980-01-29 16:00:00,114.07
1980-01-30 16:00:00,115.2
1980-01-31 16:00:00,114.16
1980-02-01 16:00:00,115.12
1980-02-04 16:00:00,114.37
1980-02-05 16:00:00,114.66
1980-02-06 16:00:00,115.72
1980-02-07 16:00:00,116.28
1980-02-08 16:00:00,117.95
1980-02-11 16:00:00,117.12
1980-02-12 16:00:00,117.9
1980-02-13 16:00:00,118.44
1980-02-14 16:00:00,116.72
1980-02-15 16:00:00,115.41
1980-02-19 16:00:00,114.6
1980-02-20 16:00:00,116.47
1980-02-21 16:00:00,115.28
1980-02-22 16:00:00,115.04
1980-02-25 16:00:00,113.33
1980-02-26 16:00:00,113.98
1980-02-27 16:00:00,112.38
1980-02-28 16:00:00,112.35
1980-02-29 16:00:00,113.66
1980-03-03 16:00:00,112.5
1980-03-04 16:00:00,112.78
1980-03-05 16:00:00,111.13
1980-03-06 16:00:00,108.65
1980-03-07 16:00:00,106.9
1980-03-10 16:00:00,106.51
1980-03-11 16:00:00,107.78
1980-03-12 16:00:00,106.87
1980-03-13 16:00:00,105.62
1980-03-14 16:00:00,105.43
1980-03-17 16:00:00,102.26
1980-03-18 16:00:00,104.1
1980-03-19 16:00:00,104.31
1980-03-20 16:00:00,103.12
1980-03-21 16:00:00,102.31
1980-03-24 16:00:00,99.28
1980-03-25 16:00:00,99.19
1980-03-26 16:00:00,98.68
1980-03-27 16:00:00,98.22
1980-03-28 16:00:00,100.68
1980-03-31 16:00:00,102.09
1980-04-01 16:00:00,102.18
1980-04-02 16:00:00,102.68
1980-04-03 16:00:00,102.15
1980-04-07 16:00:00,100.19
1980-04-08 16:00:00,101.2
1980-04-09 16:00:00,103.11
1980-04-10 16:00:00,104.08
1980-04-11 16:00:00,103.79
1980-04-14 16:00:00,102.84
1980-04-15 16:00:00,102.63
1980-04-16 16:00:00,101.54
1980-04-17 16:00:00,101.05
1980-04-18 16:00:00,100.55
1980-04-21 16:00:00,99.8
1980-04-22 16:00:00,103.43
1980-04-23 16:00:00,103.73
1980-04-24 16:00:00,104.4
1980-04-25 16:00:00,105.16
1980-04-28 16:00:00,105.64
1980-04-29 16:00:00,105.86
1980-04-30 16:00:00,106.29
1980-05-01 16:00:00,105.46
1980-05-02 16:00:00,105.58
1980-05-05 16:00:00,106.38
1980-05-06 16:00:00,106.25
1980-05-07 16:00:00,107.18
1980-05-08 16:00:00,106.13
1980-05-09 16:00:00,104.72
1980-05-12 16:00:00,104.78
1980-05-13 16:00:00,106.3
1980-05-14 16:00:00,106.85
1980-05-15 16:00:00,106.99
1980-05-16 16:00:00,107.35
1980-05-19 16:00:00,107.67
1980-05-20 16:00:00,107.62
1980-05-21 16:00:00,107.72
1980-05-22 16:00:00,109.01
1980-05-23 16:00:00,110.62
1980-05-26 16:00:00,111.4
1980-05-27 16:00:00,111.4
1980-05-28 16:00:00,112.06
1980-05-29 16:00:00,110.27
1980-05-30 16:00:00,111.24
1980-06-02 16:00:00,110.76
1980-06-03 16:00:00,110.51
1980-06-04 16:00:00,112.61
1980-06-05 16:00:00,112.78
1980-06-06 16:00:00,113.2
1980-06-09 16:00:00,113.71
1980-06-10 16:00:00,114.66
1980-06-11 16:00:00,116.02
1980-06-12 16:00:00,115.52
1980-06-13 16:00:00,115.81
1980-06-16 16:00:00,116.09
1980-06-17 16:00:00,116.03
1980-06-18 16:00:00,116.26
1980-06-19 16:00:00,114.66
1980-06-20 16:00:00,114.06
1980-06-23 16:00:00,114.51
1980-06-24 16:00:00,115.14
1980-06-25 16:00:00,116.72
1980-06-26 16:00:00,116.19
1980-06-27 16:00:00,116
1980-06-30 16:00:00,114.24
1980-07-01 16:00:00,114.93
1980-07-02 16:00:00,115.68
1980-07-03 16:00:00,117.46
1980-07-07 16:00:00,118.29
1980-07-08 16:00:00,117.84
1980-07-09 16:00:00,117.98
1980-07-10 16:00:00,116.95
1980-07-11 16:00:00,117.84
1980-07-14 16:00:00,120.01
1980-07-15 16:00:00,119.3
1980-07-16 16:00:00,119.63
1980-07-17 16:00:00,121.44
1980-07-18 16:00:00,122.04
1980-07-21 16:00:00,122.51
1980-07-22 16:00:00,122.19
1980-07-23 16:00:00,121.93
1980-07-24 16:00:00,121.79
1980-07-25 16:00:00,120.78
1980-07-28 16:00:00,121.43
1980-07-29 16:00:00,122.4
1980-07-30 16:00:00,122.23
1980-07-31 16:00:00,121.67
1980-08-01 16:00:00,121.21
1980-08-04 16:00:00,120.98
1980-08-05 16:00:00,120.74
1980-08-06 16:00:00,121.55
1980-08-07 16:00:00,123.3
1980-08-08 16:00:00,123.61
1980-08-11 16:00:00,124.78
1980-08-12 16:00:00,123.79
1980-08-13 16:00:00,123.28
1980-08-14 16:00:00,125.25
1980-08-15 16:00:00,125.72
1980-08-18 16:00:00,123.39
1980-08-19 16:00:00,122.6
1980-08-20 16:00:00,123.77
1980-08-21 16:00:00,125.46
1980-08-22 16:00:00,126.02
1980-08-25 16:00:00,125.16
1980-08-26 16:00:00,124.84
1980-08-27 16:00:00,123.52
1980-08-28 16:00:00,122.08
1980-08-29 16:00:00,122.38
1980-09-02 16:00:00,123.74
1980-09-03 16:00:00,126.12
1980-09-04 16:00:00,125.42
1980-09-05 16:00:00,124.88
1980-09-08 16:00:00,123.31
1980-09-09 16:00:00,124.07
1980-09-10 16:00:00,124.81
1980-09-11 16:00:00,125.66
1980-09-12 16:00:00,125.54
1980-09-15 16:00:00,125.67
1980-09-16 16:00:00,126.74
1980-09-17 16:00:00,128.87
1980-09-18 16:00:00,128.4
1980-09-19 16:00:00,129.25
1980-09-22 16:00:00,130.4
1980-09-23 16:00:00,129.43
1980-09-24 16:00:00,130.37
1980-09-25 16:00:00,128.72
1980-09-26 16:00:00,126.35
1980-09-29 16:00:00,123.54
1980-09-30 16:00:00,125.46
1980-10-01 16:00:00,127.13
1980-10-02 16:00:00,128.09
1980-10-03 16:00:00,129.33
1980-10-06 16:00:00,131.73
1980-10-07 16:00:00,131
1980-10-08 16:00:00,131.65
1980-10-09 16:00:00,131.04
1980-10-10 16:00:00,130.29
1980-10-13 16:00:00,132.03
1980-10-14 16:00:00,132.02
1980-10-15 16:00:00,133.7
1980-10-16 16:00:00,132.22
1980-10-17 16:00:00,131.52
1980-10-20 16:00:00,132.61
1980-10-21 16:00:00,131.84
1980-10-22 16:00:00,131.92
1980-10-23 16:00:00,129.53
1980-10-24 16:00:00,129.85
1980-10-27 16:00:00,127.88
1980-10-28 16:00:00,128.05
1980-10-29 16:00:00,127.91
1980-10-30 16:00:00,126.29
1980-10-31 16:00:00,127.47
1980-11-03 16:00:00,129.04
1980-11-04 16:00:00,131.33
1980-11-05 16:00:00,131.33
1980-11-06 16:00:00,128.91
1980-11-07 16:00:00,129.18
1980-11-10 16:00:00,129.48
1980-11-11 16:00:00,131.26
1980-11-12 16:00:00,134.59
1980-11-13 16:00:00,136.49
1980-11-14 16:00:00,137.15
1980-11-17 16:00:00,137.75
1980-11-18 16:00:00,139.7
1980-11-19 16:00:00,139.06
1980-11-20 16:00:00,140.4
1980-11-21 16:00:00,139.11
1980-11-24 16:00:00,138.31
1980-11-25 16:00:00,139.33
1980-11-26 16:00:00,140.17
1980-11-27 16:00:00,140.52
1980-11-28 16:00:00,140.52
1980-12-01 16:00:00,137.21
1980-12-02 16:00:00,136.97
1980-12-03 16:00:00,136.71
1980-12-04 16:00:00,136.48
1980-12-05 16:00:00,134.03
1980-12-08 16:00:00,130.61
1980-12-09 16:00:00,130.48
1980-12-10 16:00:00,128.26
1980-12-11 16:00:00,127.36
1980-12-12 16:00:00,129.23
1980-12-15 16:00:00,129.45
1980-12-16 16:00:00,130.6
1980-12-17 16:00:00,132.89
1980-12-18 16:00:00,133
1980-12-19 16:00:00,133.7
1980-12-22 16:00:00,135.78
1980-12-23 16:00:00,135.3
1980-12-24 16:00:00,135.88
1980-12-26 16:00:00,136.57
1980-12-29 16:00:00,135.03
1980-12-30 16:00:00,135.33
1980-12-31 16:00:00,135.76
1981-01-02 16:00:00,136.34
1981-01-05 16:00:00,137.97
1981-01-06 16:00:00,138.12
1981-01-07 16:00:00,135.08
1981-01-08 16:00:00,133.06
1981-01-09 16:00:00,133.48
1981-01-12 16:00:00,133.52
1981-01-13 16:00:00,133.29
1981-01-14 16:00:00,133.47
1981-01-15 16:00:00,134.22
1981-01-16 16:00:00,134.77
1981-01-19 16:00:00,134.37
1981-01-20 16:00:00,131.65
1981-01-21 16:00:00,131.36
1981-01-22 16:00:00,130.26
1981-01-23 16:00:00,130.23
1981-01-26 16:00:00,129.84
1981-01-27 16:00:00,131.12
1981-01-28 16:00:00,130.34
1981-01-29 16:00:00,130.24
1981-01-30 16:00:00,129.55
1981-02-02 16:00:00,126.91
1981-02-03 16:00:00,128.46
1981-02-04 16:00:00,128.59
1981-02-05 16:00:00,129.63
1981-02-06 16:00:00,130.6
1981-02-09 16:00:00,129.27
1981-02-10 16:00:00,129.24
1981-02-11 16:00:00,128.24
1981-02-12 16:00:00,127.48
1981-02-13 16:00:00,126.98
1981-02-16 16:00:00,128.37
1981-02-17 16:00:00,127.81
1981-02-18 16:00:00,128.48
1981-02-19 16:00:00,126.61
1981-02-20 16:00:00,126.58
1981-02-23 16:00:00,127.35
1981-02-24 16:00:00,127.39
1981-02-25 16:00:00,128.52
1981-02-26 16:00:00,130.1
1981-02-27 16:00:00,131.27
1981-03-02 16:00:00,132.01
1981-03-03 16:00:00,130.56
1981-03-04 16:00:00,130.86
1981-03-05 16:00:00,129.93
1981-03-06 16:00:00,129.85
1981-03-09 16:00:00,131.12
1981-03-10 16:00:00,130.46
1981-03-11 16:00:00,129.95
1981-03-12 16:00:00,133.19
1981-03-13 16:00:00,133.11
1981-03-16 16:00:00,134.68
1981-03-17 16:00:00,133.92
1981-03-18 16:00:00,134.22
1981-03-19 16:00:00,133.46
1981-03-20 16:00:00,134.08
1981-03-23 16:00:00,135.69
1981-03-24 16:00:00,134.67
1981-03-25 16:00:00,137.11
1981-03-26 16:00:00,136.27
1981-03-27 16:00:00,134.65
1981-03-30 16:00:00,134.28
1981-03-31 16:00:00,136
1981-04-01 16:00:00,136.57
1981-04-02 16:00:00,136.32
1981-04-03 16:00:00,135.49
1981-04-06 16:00:00,133.93
1981-04-07 16:00:00,133.91
1981-04-08 16:00:00,134.31
1981-04-09 16:00:00,134.67
1981-04-10 16:00:00,134.51
1981-04-13 16:00:00,133.15
1981-04-14 16:00:00,132.68
1981-04-15 16:00:00,134.17
1981-04-16 16:00:00,134.7
1981-04-20 16:00:00,135.45
1981-04-21 16:00:00,134.23
1981-04-22 16:00:00,134.14
1981-04-23 16:00:00,133.94
1981-04-24 16:00:00,135.14
1981-04-27 16:00:00,135.48
1981-04-28 16:00:00,134.33
1981-04-29 16:00:00,133.05
1981-04-30 16:00:00,132.81
1981-05-01 16:00:00,132.72
1981-05-04 16:00:00,130.67
1981-05-05 16:00:00,130.32
1981-05-06 16:00:00,130.78
1981-05-07 16:00:00,131.67
1981-05-08 16:00:00,131.66
1981-05-11 16:00:00,129.71
1981-05-12 16:00:00,130.72
1981-05-13 16:00:00,130.55
1981-05-14 16:00:00,131.28
1981-05-15 16:00:00,132.17
1981-05-18 16:00:00,132.54
1981-05-19 16:00:00,132.09
1981-05-20 16:00:00,132
1981-05-21 16:00:00,131.75
1981-05-22 16:00:00,131.33
1981-05-25 16:00:00,132.77
1981-05-26 16:00:00,132.77
1981-05-27 16:00:00,133.77
1981-05-28 16:00:00,133.45
1981-05-29 16:00:00,132.59
1981-06-01 16:00:00,132.41
1981-06-02 16:00:00,130.62
1981-06-03 16:00:00,130.71
1981-06-04 16:00:00,130.96
1981-06-05 16:00:00,132.22
1981-06-08 16:00:00,132.24
1981-06-09 16:00:00,131.97
1981-06-10 16:00:00,132.32
1981-06-11 16:00:00,133.75
1981-06-12 16:00:00,133.49
1981-06-15 16:00:00,133.61
1981-06-16 16:00:00,132.15
1981-06-17 16:00:00,133.32
1981-06-18 16:00:00,131.64
1981-06-19 16:00:00,132.27
1981-06-22 16:00:00,131.95
1981-06-23 16:00:00,133.35
1981-06-24 16:00:00,132.66
1981-06-25 16:00:00,132.81
1981-06-26 16:00:00,132.56
1981-06-29 16:00:00,131.89
1981-06-30 16:00:00,131.21
1981-07-01 16:00:00,129.77
1981-07-02 16:00:00,128.64
1981-07-06 16:00:00,127.37
1981-07-07 16:00:00,128.24
1981-07-08 16:00:00,128.32
1981-07-09 16:00:00,129.3
1981-07-10 16:00:00,129.37
1981-07-13 16:00:00,129.64
1981-07-14 16:00:00,129.65
1981-07-15 16:00:00,130.23
1981-07-16 16:00:00,130.34
1981-07-17 16:00:00,130.76
1981-07-20 16:00:00,128.72
1981-07-21 16:00:00,128.34
1981-07-22 16:00:00,127.13
1981-07-23 16:00:00,127.4
1981-07-24 16:00:00,128.46
1981-07-27 16:00:00,129.9
1981-07-28 16:00:00,129.14
1981-07-29 16:00:00,129.16
1981-07-30 16:00:00,130.01
1981-07-31 16:00:00,130.92
1981-08-03 16:00:00,130.48
1981-08-04 16:00:00,131.18
1981-08-05 16:00:00,132.67
1981-08-06 16:00:00,132.64
1981-08-07 16:00:00,131.75
1981-08-10 16:00:00,132.54
1981-08-11 16:00:00,133.85
1981-08-12 16:00:00,133.4
1981-08-13 16:00:00,133.51
1981-08-14 16:00:00,132.49
1981-08-17 16:00:00,131.22
1981-08-18 16:00:00,130.11
1981-08-19 16:00:00,130.49
1981-08-20 16:00:00,130.69
1981-08-21 16:00:00,129.23
1981-08-24 16:00:00,125.5
1981-08-25 16:00:00,125.13
1981-08-26 16:00:00,124.96
1981-08-27 16:00:00,123.51
1981-08-28 16:00:00,124.08
1981-08-31 16:00:00,122.79
1981-09-01 16:00:00,123.02
1981-09-02 16:00:00,123.49
1981-09-03 16:00:00,121.24
1981-09-04 16:00:00,120.07
1981-09-07 16:00:00,117.98
1981-09-08 16:00:00,117.98
1981-09-09 16:00:00,118.4
1981-09-10 16:00:00,120.14
1981-09-11 16:00:00,121.61
1981-09-14 16:00:00,120.66
1981-09-15 16:00:00,119.77
1981-09-16 16:00:00,118.87
1981-09-17 16:00:00,117.15
1981-09-18 16:00:00,116.26
1981-09-21 16:00:00,117.24
1981-09-22 16:00:00,116.68
1981-09-23 16:00:00,115.65
1981-09-24 16:00:00,115.01
1981-09-25 16:00:00,112.77
1981-09-28 16:00:00,115.53
1981-09-29 16:00:00,115.94
1981-09-30 16:00:00,116.18
1981-10-01 16:00:00,117.08
1981-10-02 16:00:00,119.36
1981-10-05 16:00:00,119.51
1981-10-06 16:00:00,119.39
1981-10-07 16:00:00,121.31
1981-10-08 16:00:00,122.31
1981-10-09 16:00:00,121.45
1981-10-12 16:00:00,121.21
1981-10-13 16:00:00,120.78
1981-10-14 16:00:00,118.8
1981-10-15 16:00:00,119.71
1981-10-16 16:00:00,119.19
1981-10-19 16:00:00,118.98
1981-10-20 16:00:00,120.28
1981-10-21 16:00:00,120.1
1981-10-22 16:00:00,119.64
1981-10-23 16:00:00,118.6
1981-10-26 16:00:00,118.16
1981-10-27 16:00:00,119.29
1981-10-28 16:00:00,119.45
1981-10-29 16:00:00,119.06
1981-10-30 16:00:00,121.89
1981-11-02 16:00:00,124.2
1981-11-03 16:00:00,124.8
1981-11-04 16:00:00,124.74
1981-11-05 16:00:00,123.54
1981-11-06 16:00:00,122.67
1981-11-09 16:00:00,123.29
1981-11-10 16:00:00,122.7
1981-11-11 16:00:00,122.92
1981-11-12 16:00:00,123.19
1981-11-13 16:00:00,121.67
1981-11-16 16:00:00,120.24
1981-11-17 16:00:00,121.15
1981-11-18 16:00:00,120.26
1981-11-19 16:00:00,120.71
1981-11-20 16:00:00,121.71
1981-11-23 16:00:00,121.6
1981-11-24 16:00:00,123.51
1981-11-25 16:00:00,124.05
1981-11-27 16:00:00,125.09
1981-11-30 16:00:00,126.35
1981-12-01 16:00:00,126.1
1981-12-02 16:00:00,124.69
1981-12-03 16:00:00,125.12
1981-12-04 16:00:00,126.26
1981-12-07 16:00:00,125.19
1981-12-08 16:00:00,124.82
1981-12-09 16:00:00,125.48
1981-12-10 16:00:00,125.71
1981-12-11 16:00:00,124.93
1981-12-14 16:00:00,122.78
1981-12-15 16:00:00,122.99
1981-12-16 16:00:00,122.42
1981-12-17 16:00:00,123.12
1981-12-18 16:00:00,124
1981-12-21 16:00:00,123.34
1981-12-22 16:00:00,122.88
1981-12-23 16:00:00,122.31
1981-12-24 16:00:00,122.54
1981-12-28 16:00:00,122.27
1981-12-29 16:00:00,121.67
1981-12-30 16:00:00,122.3
1981-12-31 16:00:00,122.55
1982-01-04 16:00:00,122.74
1982-01-05 16:00:00,120.05
1982-01-06 16:00:00,119.18
1982-01-07 16:00:00,118.93
1982-01-08 16:00:00,119.55
1982-01-11 16:00:00,116.78
1982-01-12 16:00:00,116.3
1982-01-13 16:00:00,114.88
1982-01-14 16:00:00,115.54
1982-01-15 16:00:00,116.33
1982-01-18 16:00:00,117.22
1982-01-19 16:00:00,115.97
1982-01-20 16:00:00,115.27
1982-01-21 16:00:00,115.75
1982-01-22 16:00:00,115.38
1982-01-25 16:00:00,115.41
1982-01-26 16:00:00,115.19
1982-01-27 16:00:00,115.74
1982-01-28 16:00:00,118.92
1982-01-29 16:00:00,120.4
1982-02-01 16:00:00,117.78
1982-02-02 16:00:00,118.01
1982-02-03 16:00:00,116.48
1982-02-04 16:00:00,116.42
1982-02-05 16:00:00,117.26
1982-02-08 16:00:00,114.63
1982-02-09 16:00:00,113.68
1982-02-10 16:00:00,114.66
1982-02-11 16:00:00,114.43
1982-02-12 16:00:00,114.38
1982-02-16 16:00:00,114.06
1982-02-17 16:00:00,113.69
1982-02-18 16:00:00,113.82
1982-02-19 16:00:00,113.22
1982-02-22 16:00:00,111.59
1982-02-23 16:00:00,111.51
1982-02-24 16:00:00,113.47
1982-02-25 16:00:00,113.21
1982-02-26 16:00:00,113.11
1982-03-01 16:00:00,113.31
1982-03-02 16:00:00,112.68
1982-03-03 16:00:00,110.92
1982-03-04 16:00:00,109.88
1982-03-05 16:00:00,109.34
1982-03-08 16:00:00,107.34
1982-03-09 16:00:00,108.83
1982-03-10 16:00:00,109.41
1982-03-11 16:00:00,109.36
1982-03-12 16:00:00,108.61
1982-03-15 16:00:00,109.45
1982-03-16 16:00:00,109.28
1982-03-17 16:00:00,109.08
1982-03-18 16:00:00,110.3
1982-03-19 16:00:00,110.61
1982-03-22 16:00:00,112.77
1982-03-23 16:00:00,113.55
1982-03-24 16:00:00,112.97
1982-03-25 16:00:00,113.21
1982-03-26 16:00:00,111.94
1982-03-29 16:00:00,112.3
1982-03-30 16:00:00,112.27
1982-03-31 16:00:00,111.96
1982-04-01 16:00:00,113.79
1982-04-02 16:00:00,115.12
1982-04-05 16:00:00,114.73
1982-04-06 16:00:00,115.36
1982-04-07 16:00:00,115.46
1982-04-08 16:00:00,116.22
1982-04-12 16:00:00,116
1982-04-13 16:00:00,115.99
1982-04-14 16:00:00,115.83
1982-04-15 16:00:00,116.35
1982-04-16 16:00:00,116.81
1982-04-19 16:00:00,116.7
1982-04-20 16:00:00,115.44
1982-04-21 16:00:00,115.72
1982-04-22 16:00:00,117.19
1982-04-23 16:00:00,118.64
1982-04-26 16:00:00,119.26
1982-04-27 16:00:00,118
1982-04-28 16:00:00,117.26
1982-04-29 16:00:00,116.14
1982-04-30 16:00:00,116.44
1982-05-03 16:00:00,116.82
1982-05-04 16:00:00,117.46
1982-05-05 16:00:00,117.67
1982-05-06 16:00:00,118.68
1982-05-07 16:00:00,119.47
1982-05-10 16:00:00,118.38
1982-05-11 16:00:00,119.42
1982-05-12 16:00:00,119.17
1982-05-13 16:00:00,118.22
1982-05-14 16:00:00,118.01
1982-05-17 16:00:00,116.71
1982-05-18 16:00:00,115.84
1982-05-19 16:00:00,114.89
1982-05-20 16:00:00,114.59
1982-05-21 16:00:00,114.89
1982-05-24 16:00:00,114.79
1982-05-25 16:00:00,114.4
1982-05-26 16:00:00,113.11
1982-05-27 16:00:00,112.66
1982-05-28 16:00:00,111.88
1982-06-01 16:00:00,111.68
1982-06-02 16:00:00,112.04
1982-06-03 16:00:00,111.86
1982-06-04 16:00:00,110.09
1982-06-07 16:00:00,110.12
1982-06-08 16:00:00,109.63
1982-06-09 16:00:00,108.99
1982-06-10 16:00:00,109.61
1982-06-11 16:00:00,111.24
1982-06-14 16:00:00,109.96
1982-06-15 16:00:00,109.69
1982-06-16 16:00:00,108.87
1982-06-17 16:00:00,107.6
1982-06-18 16:00:00,107.28
1982-06-21 16:00:00,107.2
1982-06-22 16:00:00,108.3
1982-06-23 16:00:00,110.14
1982-06-24 16:00:00,109.83
1982-06-25 16:00:00,109.14
1982-06-28 16:00:00,110.26
1982-06-29 16:00:00,110.21
1982-06-30 16:00:00,109.61
1982-07-01 16:00:00,108.71
1982-07-02 16:00:00,107.65
1982-07-06 16:00:00,107.29
1982-07-07 16:00:00,107.22
1982-07-08 16:00:00,107.53
1982-07-09 16:00:00,108.83
1982-07-12 16:00:00,109.57
1982-07-13 16:00:00,109.45
1982-07-14 16:00:00,110.44
1982-07-15 16:00:00,110.47
1982-07-16 16:00:00,111.07
1982-07-19 16:00:00,110.73
1982-07-20 16:00:00,111.54
1982-07-21 16:00:00,111.42
1982-07-22 16:00:00,111.48
1982-07-23 16:00:00,111.17
1982-07-26 16:00:00,110.36
1982-07-27 16:00:00,109.43
1982-07-28 16:00:00,107.74
1982-07-29 16:00:00,107.72
1982-07-30 16:00:00,107.09
1982-08-02 16:00:00,108.98
1982-08-03 16:00:00,107.83
1982-08-04 16:00:00,106.14
1982-08-05 16:00:00,105.16
1982-08-06 16:00:00,103.71
1982-08-09 16:00:00,103.08
1982-08-10 16:00:00,102.84
1982-08-11 16:00:00,102.6
1982-08-12 16:00:00,102.42
1982-08-13 16:00:00,103.85
1982-08-16 16:00:00,104.09
1982-08-17 16:00:00,109.04
1982-08-18 16:00:00,108.54
1982-08-19 16:00:00,109.16
1982-08-20 16:00:00,113.02
1982-08-23 16:00:00,116.11
1982-08-24 16:00:00,115.35
1982-08-25 16:00:00,117.58
1982-08-26 16:00:00,118.55
1982-08-27 16:00:00,117.11
1982-08-30 16:00:00,117.66
1982-08-31 16:00:00,119.51
1982-09-01 16:00:00,118.25
1982-09-02 16:00:00,120.29
1982-09-03 16:00:00,122.68
1982-09-07 16:00:00,121.37
1982-09-08 16:00:00,122.2
1982-09-09 16:00:00,121.97
1982-09-10 16:00:00,120.97
1982-09-13 16:00:00,122.24
1982-09-14 16:00:00,123.1
1982-09-15 16:00:00,124.29
1982-09-16 16:00:00,123.77
1982-09-17 16:00:00,122.55
1982-09-20 16:00:00,122.51
1982-09-21 16:00:00,124.88
1982-09-22 16:00:00,123.99
1982-09-23 16:00:00,123.81
1982-09-24 16:00:00,123.32
1982-09-27 16:00:00,123.62
1982-09-28 16:00:00,123.24
1982-09-29 16:00:00,121.63
1982-09-30 16:00:00,120.42
1982-10-01 16:00:00,121.97
1982-10-04 16:00:00,121.51
1982-10-05 16:00:00,121.98
1982-10-06 16:00:00,125.97
1982-10-07 16:00:00,128.8
1982-10-08 16:00:00,131.05
1982-10-11 16:00:00,134.47
1982-10-12 16:00:00,134.44
1982-10-13 16:00:00,136.71
1982-10-14 16:00:00,134.57
1982-10-15 16:00:00,133.57
1982-10-18 16:00:00,136.73
1982-10-19 16:00:00,136.58
1982-10-20 16:00:00,139.23
1982-10-21 16:00:00,139.06
1982-10-22 16:00:00,138.83
1982-10-25 16:00:00,133.32
1982-10-26 16:00:00,134.48
1982-10-27 16:00:00,135.29
1982-10-28 16:00:00,133.59
1982-10-29 16:00:00,133.72
1982-11-01 16:00:00,135.47
1982-11-02 16:00:00,137.49
1982-11-03 16:00:00,142.87
1982-11-04 16:00:00,141.85
1982-11-05 16:00:00,142.16
1982-11-08 16:00:00,140.44
1982-11-09 16:00:00,143.02
1982-11-10 16:00:00,141.16
1982-11-11 16:00:00,141.75
1982-11-12 16:00:00,139.53
1982-11-15 16:00:00,137.03
1982-11-16 16:00:00,135.42
1982-11-17 16:00:00,137.93
1982-11-18 16:00:00,138.34
1982-11-19 16:00:00,137.02
1982-11-22 16:00:00,134.22
1982-11-23 16:00:00,132.93
1982-11-24 16:00:00,133.88
1982-11-26 16:00:00,134.88
1982-11-29 16:00:00,134.2
1982-11-30 16:00:00,138.53
1982-12-01 16:00:00,138.72
1982-12-02 16:00:00,138.82
1982-12-03 16:00:00,138.69
1982-12-06 16:00:00,141.77
1982-12-07 16:00:00,142.72
1982-12-08 16:00:00,141.82
1982-12-09 16:00:00,140
1982-12-10 16:00:00,139.57
1982-12-13 16:00:00,139.95
1982-12-14 16:00:00,137.4
1982-12-15 16:00:00,135.24
1982-12-16 16:00:00,135.3
1982-12-17 16:00:00,137.49
1982-12-20 16:00:00,136.25
1982-12-21 16:00:00,138.61
1982-12-22 16:00:00,138.83
1982-12-23 16:00:00,139.72
1982-12-27 16:00:00,142.17
1982-12-28 16:00:00,140.77
1982-12-29 16:00:00,141.24
1982-12-30 16:00:00,140.33
1982-12-31 16:00:00,140.64
1983-01-03 16:00:00,138.34
1983-01-04 16:00:00,141.36
1983-01-05 16:00:00,141.96
1983-01-06 16:00:00,145.27
1983-01-07 16:00:00,145.18
1983-01-10 16:00:00,146.78
1983-01-11 16:00:00,145.78
1983-01-12 16:00:00,146.69
1983-01-13 16:00:00,145.73
1983-01-14 16:00:00,146.65
1983-01-17 16:00:00,146.72
1983-01-18 16:00:00,146.4
1983-01-19 16:00:00,145.27
1983-01-20 16:00:00,146.29
1983-01-21 16:00:00,143.85
1983-01-24 16:00:00,139.97
1983-01-25 16:00:00,141.75
1983-01-26 16:00:00,141.54
1983-01-27 16:00:00,144.27
1983-01-28 16:00:00,144.51
1983-01-31 16:00:00,145.3
1983-02-01 16:00:00,142.96
1983-02-02 16:00:00,143.23
1983-02-03 16:00:00,144.26
